video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"dVHe3spqlCs","[풀버전]5·18 민주화운동 40주년 기념식 ; 문재인대통령 '오월정신은 우리 모두의 것'","2020-05-18T02:39:50Z","UCRvrYUbatHPDc-snY-jCG0A","광주MBC","25","20.20.05","광주MBC|광주|전라남도|전남|전남 광주|방송|광주mbc|엠비씨|광주엠비씨|518|518민주화운동|광주민주화운동|광주518|문재인대통령|문재인대통령기념사","40304","2150","183","221","https://i.ytimg.com/vi/dVHe3spqlCs/default.jpg","False","False","지난 1997년 정부 기념일로 지정된 이후 처음으로5·18 항쟁 현장인 옛 전남도청 앞에서 열린 기념식입니다.40주년을 맞아 문재인 대통령이 보내는 메시지는?  ✔️일시 : 2020년 5월 18일 오전 10시✔️장소 : 광주 5·18 민주광장 (옛 전남도청)#민주화운동 #옛전남도청 #광주오일팔"
"gPnd_v_l53M","[타로카드/연애운] 그 사람 지금 내 생각할까?","2020-05-19T13:36:52Z","UCty6wr0aE3QJ2RUqUZsgrmw","타로호랑","22","20.20.05","타로카드|연애운|재회운","120994","6901","33","1829","https://i.ytimg.com/vi/gPnd_v_l53M/default.jpg","False","False","복채는 구독과 좋아요🌿✨"
"-a2lzilOy2Q","사과 드립니다.","2020-05-18T11:07:08Z","UCTsis4ThrJuNxhCkamq04yg","삼시보","1","20.20.05","[none]","80664","2816","2753","5397","https://i.ytimg.com/vi/-a2lzilOy2Q/default.jpg","False","False","삼시보입니다.이미 늦었지만, 더 늦기 전에 제대로 된 사과를 드리고 싶어 다시 글을 올립니다.약 5~6년 전 제가 미성년자였을 때, 저는 미술에 대한 집착이 너무 심하여 서로가 서로의 영향을 받으며 실력을 키워간다는 것을 이해하지 못했습니다. 저 역시 누군가의 영향을 받아 그림 실력을 키워나가고 있었을 텐데 그 사실을 모르고 오만한 언행을 했습니다. 저는 잘못된 언행으로 당시 순수한 마음으로 열정을 불태웠던 여러 창작자들에게 상처를 안겨드렸습니다. 특히 사실과 다르게 오해를 받으신 분들은 작가로서의 자존심에 상처를 입으셨을 것입니다. 무슨 말로 사과를 드려도 용서받기 어렵다는 점을 잘 압니다. 정말 죄송합니다.저는 당시에 사과를 했다고 생각했고 근신의 시간을 보내기 위해 인터넷을 떠났지만 그것은 저의 착각이었습니다. 저는 모든 분들에게 충분한 사과를 드리지 못하였고, 너무 긴 시간 그분들의 상처를 그대로 방치해버렸습니다. 최근 활동을 멈춘 시간동안 그때의 일들을 깊이 되돌이켜 보았습니다. 그러면서 그간 제가 피해왔던 현실들을 직시하며 제 잘못들을 마주하였습니다.이런 글을 남기는 것이 그분들의 상처를 또 다시 건드리는 일이 될까 두렵습니다. 모든 일은 저의 잘못이니 모든 질타를 달게 받겠습니다. 다시 한 번 상처를 받으셨던 분들께 진심으로 사과의 말씀 드립니다.마지막으로 긴 시간동안 따뜻한 마음으로 조언을 아끼지 않으셨던 여러분들에게도 사과의 말씀을 드리고 싶습니다. 저는 남은 평생 제가 한 잘못들을 잊지 않고 마음속에 깊이 새기며, 같은 실수를 반복하지 않도록할 것입니다."
"Y2C00Ck71aQ","미국바퀴벌레를 불개미군체에게 줘보았다. /I gave cockroaches to fire ants","2020-05-19T10:59:48Z","UCOv1v2iptqYMVEwLAIUOhPw","정브르","15","20.20.05","fire ants|개미키우기","164881","2219","82","586","https://i.ytimg.com/vi/Y2C00Ck71aQ/default.jpg","False","False","한국에서 자생하는 미국바퀴벌레를 구해서 한번 줘보았습니다초대형급이라 다른 개미들에게는 줄수 없었고 그나마 사냥이 가능한 강력한 불개미 군체에게 바퀴벌레르 줘보았습니다."
"WAxxfzdcNdA","em bỏ hút thuốc chưa - người yêu cũ nhắn tin hỏi nhưng bích phương không muốn trả lời","2020-05-17T16:15:11Z","UC90LfbAFYhRLh86Qd-Fs4zg","BICH PHUONG","10","20.20.05","em bỏ hút thuốc chưa|anh bỏ hút thuốc chưa|em bo hut thuoc chưa|anh bo hut thuoc chưa|em bo hut thuoc chua bich phương|anh bo hut thuoc chua bich phương|anh bỏ hút thuốc chưa tiên cookie|anh bo hut thuoc chua tien cookie|bích phương em bỏ hút thuốc chưa|tien cookie em bo hut thuoc chua|em bỏ hút thuốc chưa bích phương|em bỏ hút thuốc chưa tiên cookie|bích phương|bich phuong|bich phuong official|bích phương hit|bích phương mới nhất|nhạc bích phương","4417895","186671","2518","10074","https://i.ytimg.com/vi/WAxxfzdcNdA/default.jpg","False","False","Bích Phương - em bỏ hút thuốc chưa? (feat. traitimtrongvang)Available onSpotify: https://spoti.fi/2WSwpfuiTunes: https://apple.co/3fLvuWTApple Music: https://apple.co/2LqtuVPNCT: https://bit.ly/3fQ4o0GKeeng: https://bit.ly/2LwN1UJ#embohutthuocchua #bichphuong #1989sEntertainment #tamtrangtancham #traitimtrongvang #yinyangmedia #metubEM BỎ HÚT THUỐC CHƯA OFFICIAL VIDEOProject Management: 1989S ENTERTAINMENTComposer: TIÊN COOKIEMusic Arranger/Mix & Master: DUONGKAudio Recording: HOÀNG TÔNProject Assistant: FINNXIIILine Producer: NGỌC YÊN, MẪN NHITalent Assitant: THANH TRANGPhotographer: KỲ ANH TRẦNStylist: KENSHJ PHAMMUAs: NGUYỄN MINH QUÂN, LÊ NGỌC SƠNArtwork Designers: MAXK NGUYEN, CHILI37 STUDIO, HỮU LINHVideo Editor: HOÀNG MINH VƯƠNG► Follow Bich Phuong OnlineInstagram: http://instagr.com/bichphuongofficialFacebook Fanpage: http://fb.me/bichphuongofficialFacebook Profile: http://fb.me/buibichphuongofficialSpotify: https://spoti.fi/2L1tSK2Apple Music: https://apple.co/2ZkcXvq► Follow 1989s Entertainment OnlineFacebook Fanpage: http://fb.me/1989sEntertainmentWebsite: http://www.1989s.vn► Subscribe Now: https://go.1989s.vn/ycbichphuong© Bản quyền thuộc về 1989s Entertainment.© 2020 1989s Productions. All rights reserved."
"oqxAj6E8hdA","(한밤토크) 선거조작 딱 걸렸다! 청와대 충격! / 신의한수 20.05.19","2020-05-19T16:25:47Z","UCgOLQwRv1r2m9mhE1tfsn3Q","신의한수","25","20.20.05","[none]","204220","21816","367","475","https://i.ytimg.com/vi/oqxAj6E8hdA/default.jpg","False","False","https://www.pkmall.co.kr/shop/item_youtube_sinsokids.php (구전녹용 온라인 주문 주소)(주)민초 커뮤니케이션 대표 신혜식입니다. 더욱 열심히 하는 신의 한수가 되겠습니다. 애국 시민의 소중한 구독료는 애국 방송 사업에 쓰입니다.정기 구독 ARS 가입  1877-1477* 인터넷가입http://www.ihappynanum.com/Nanum/B/3JO90YUSOZ앞으로 더욱 더 좋은 애국 방송으로 보답해드리겠습니다.아래의 계좌번호는 민초커뮤니케이션 후원 계좌번호입니다.국민은행 032901-04-262037(주)민초커뮤니케이션"
"1mhBrhhbEE0","송가인, 알고보니 주사 끝판왕(?) [외식하는 날 2]","2020-05-17T12:00:00Z","UCvScwMohFiJBebbQ8i5heHQ","SBS FiL [에스비에스 필]","24","20.20.05","SBSFiL|외식하는날2|먹방|맛집|요리|토크|쿡방|예능|외식|미식가|대식가|먹신|eating|mukbang|kang ho dong|Hong Hyun hee|강호동|홍현희|송가인|홍윤화|고기|조유아|서진실|Song Gain|곱창|닭볶음탕|치킨|포차|헌팅|주사|미스트롯","137177","1812","79","81","https://i.ytimg.com/vi/1mhBrhhbEE0/default.jpg","False","False","[외식하는 날 시즌2]스타들의 외식 문화를 관찰하고 참견해 보는 대한민국 유일무이한 프로그램!“스타들의 외식 생활 훔쳐보기” #외식하는날2 #송가인 #포차의기억"
"5-PyUE6hDgg","(SUB) TVicton EP.102 (빅톤이 알려주는 색다른 운동!)","2020-05-19T06:00:00Z","UCQ7a83KJBE7w_txsT7VaJ8g","VICTON 빅톤","24","20.20.05","빅톤|한승우|강승식|허찬|임세준|도한세|최병찬|정수빈|hanseungwoo|kangseungsik|heochan|limsejun|dohanse|choibyungchan|jungsubin|컨티뉴어스|continuous|하울링|howling","31038","6230","10","410","https://i.ytimg.com/vi/5-PyUE6hDgg/default.jpg","False","False","TVicton EP.102 (빅톤이 알려주는 색다른 운동!)Play M Twitter - https://twitter.com/PlayM_OfficialPlay M YouTube - https://www.youtube.com/c/playmentPlay M FaceBook - https://www.facebook.com/PlayM.officialPlay M Shop - http://www.planaent.co.kr/shopVICTON twitter - https://twitter.com/VICTON1109VICTON FaceBook - https://www.facebook.com/VICTON1109/VICTON instagram - https://www.instagram.com/victon1109/VICTON Weibo - http://weibo.com/victon2016VICTON fan cafe - http://cafe.daum.net/PlanAboysVICTON Youtube - https://www.youtube.com/c/VICTON1109#VICTON #빅톤 #TVicton"
"SmOJ1o0vrW8","rIVerse Reacts: Come Back Home, No More Dream, Mic Drop by BTS - 4th Muster Performance Reaction","2020-05-18T23:22:40Z","UCDpsIpLA8hAguHdHrprC-sA","rIVerseLive","10","20.20.05","riverse|riverselive|rlverse|rlverselive|bwvl|riverse reacts|riverse reacts to BTS|BTS|Bangtan|4th muster performance|4th muster reaction|bts live in concert|bts live in concert reaction|mic drop live reaction|come back home live reaction|no more dream live reaction|jimin|rm|jin|jhope|suga|jeon jungkook|taehyung|army|bts army|bts fandom|kpop|kpop reaction|riverse reacts to 4th muster performance","99520","10193","68","1020","https://i.ytimg.com/vi/SmOJ1o0vrW8/default.jpg","False","False","We took our internet plane✈️ and went straight to #SouthKorea🇰🇷 to watch #BTS in CONCERT!!!!!! 🤩 Just kidding, we weren't actually there, BUT we swear we felt like we were. They had us #Hype the entire time & we were living y'all.How many of you have had the chance to see BTS Live in Concert?Subscribe for more videos like this! http://www.youtube.com/riverseliveCheck out these other videos you might like:rIVerse Reacts: Black Swan by BTS - M/V Reaction (DOUBLE FEATURE)https://www.youtube.com/watch?v=Sik1myqozUs&t=1511srIVerse Reacts: Serendipity by BTS Jimin - Comeback Trailer Reaction:https://www.youtube.com/watch?v=fIAG2B-0zy8&t=229srIVerse Reacts: Dionysus by BTS - Live on Mnet Countdown Reaction:https://www.youtube.com/watch?v=QUvH2aVTM-I*****We are rIVerse, a Toronto-based pop/r&b group with a mission to represent the underrepresented. rIVerse offers quality songs and content with a diverse lineup unlike anything else in mainstream media today - members of different backgrounds, races, genders, sexual orientations, body types, etc. Our goal is to use our music and channel as the platform to share our unique stories with listeners, to bring much needed representation and self-love to mainstream media. #BWVL*****JOIN THE IV LEAGUE:  @rIVerseLive Instagram | Twitter | Facebook BUSINESS INQUIRIES: riverselive@gmail.com*****PATREON IS OPEN! Please support us and help us keep creating the content you all love! As a thank you for your support, you can get access to exclusive live chats, behind-the-scenes footage, sneak peeks, personalized messages, and more!http://www.patreon.com/riverselive*****Filmed by Leah Rifkin & Dustin TraballoIntro & Episode Edited by Leah RifkinThumbnail Design & Additional Intro Animations by Matt ZmakEquipment Provided by Scarlet Lens Productions"
"37Z7ZuriE34","렛트야...자니?...자는구나","2020-05-19T07:00:00Z","UChWrFUrthv30VN9GJrGjv3w","솔빈Solbeen","20","20.20.05","솔빈|스트리머|트위치|리뷰|노래|다이어트|다이어터|유지어터|운동|헬스|근육|비건|빵|살빼기|바디프로필|식단|클린식단","58144","1473","13","179","https://i.ytimg.com/vi/37Z7ZuriE34/default.jpg","False","False","편집: 오리------------------------------------------------------------------------------------광고문의: loven4862@naver.com채널 구독하기 : https://goo.gl/PxUI0M인스타그램 : https://www.instagram.com/_solbeen/젤리빈들 쏴랑해🎵Music provided by 브금대통령 🎵Track : 귀여운 BGM 모음 2 - https://youtu.be/Gkh-wz-cHyg 🎵Music provided by 브금대통령🎵Track : 코믹한 BGM 모음  - https://youtu.be/M3j0QKsiIPc🎵Music provided by 브금대통령🎵Track : 룰루~랄라~ - https://youtu.be/xEAyskB7lfg"
"_SgZ0VqJd3w","파괴가 불가능한 몸을 갖게 된 남자를 건드린 미국 최대 조직","2020-05-16T00:33:49Z","UCxlv4aOnrRTXMRSL8bVJqEw","B Man 삐맨","1","20.20.05","더틱|더 틱|영화 더 틱|드라마 더 틱|더 틱 예고편|슈퍼히어로 드라마|슈퍼히어로 영화|히어로 드라마|히어로 영화|아마존 프라임|프라임 비디오|더틱 시즌1|더틱 시즌2|삐맨|삐맨 더 틱|삐맨 미드|삐맨 영드|삐맨 추천|추천 삐맨|추천 드라마|추천 미드|추천 영드","574896","5251","303","468","https://i.ytimg.com/vi/_SgZ0VqJd3w/default.jpg","False","False","여러분 안녕하세요 삐맨입니다.오늘은 아마존 프라임 오리지널 '더 틱'에 대해 알아보려 합니다. 재밌게 보시고 추천과 구독 부탁드립니다.감사합니다.#더틱 #슈퍼히어로 #무적"
"KVAmA9p31y4","실제 옥탑방 사는 유튜버가 옥탑방 환상 다 깨드립니다ㅋㅋㅋ","2020-05-17T13:15:00Z","UC9ta639M37zzWKwo7kKc80A","주둥이방송","20","20.20.05","옥탑방","120096","3414","57","264","https://i.ytimg.com/vi/KVAmA9p31y4/default.jpg","False","False","#옥탑방생방송은 화/토 제외 저녁8시(수요일 9시 30분)에 시작합니다.* 트위치 : https://www.twitch.tv/chy0715* 팬카페 : https://cafe.naver.com/judygoongdy* 인스타 : https://www.instagram.com/joodoong_e* 페이스북 : https://www.facebook.com/profile.php?id=100016589267638* 사용장비 CPU: 라이젠2700x그래픽: GTX 1070ti램: 삼성 16G모니터 : 벤큐 XL2546마우스: 벤큐 조위기어 EC2-A마으스패드 : 벤큐 조위기어 P-SR마우스번지대 : 벤큐 조위기어 CAMADE키보드: 벤큐 조위기어 Celeritas2"
"cPj9kuaGH0A","[EP.113] 펭귄이 경찰서에 끌려간 사연은...?**경찰펭 25시**쿠키주의**(ENG)","2020-05-18T11:00:11Z","UCtckgmUcpzqGnzcs7xEqMzQ","자이언트 펭TV","15","20.20.05","뜐|EBS|연습생|펭수|팽수|vpdtn|vodtn|Pengsoo|peng|Giantpenguin|penguin|giant|tv|pengtv|펭TV|자이언트펭|자이언트|우주대스타|giantpengsoo|경찰|일산동부경찰서|보이스피싱형사|보이스피싱|김진성형사|김진성|홍태범경찰|홍태범|김민재|김민재경찰|호신술|풍사파출소|파출소|경찰펭수|조사|강력반|강력3반|경찰청 사람들|사건|공개수배|체포|형사|범죄|느와르","509216","25093","186","3532","https://i.ytimg.com/vi/cPj9kuaGH0A/default.jpg","False","False","귀여운 게 죄는 아니잖아요..----------------------------------------1. 경찰청 사람들_오프닝 음악 2. 알록달록 (inst )_잔나비3. Rhythm And Police_Akihiko Matsumoto4. Operation Plan_개미, 박정환, 이윤정_레버리지 _ 사기조작 OST5. Bangarang (feat  Sirah)_Skrillex6. 전부 장가에 투자해_신유진_이태원 클라쓰 OST7. 벤츠로! 출발_방준석, 김명환_베테랑 OST8. 고무장갑은 늘어난다_정중한_탐정  더 비기닝 OST9. 수사_전세진_시그널 OST10. Locked Out Of Heaven_Bruno Mars11. 두목의 패턴 분석_Unknown_조선명탐정 OST12. Rock Me_정재우_저글러스 OST13. 7/29/04 The Day Of_David Holmes_Ocean's Twelve OST14. 080509_IDIOTAPE15. Office_이경식_고호의 별이 빛나는 밤에 OST16. Holdin' On (Skrillex & Nero Remix)_Monsta17. 여름 안에서_듀스18. Can't Stop_Red Hot Chili Peppers19. Stand By Your Man_Carla Bruni20. Cupid's Mission_오혜주_단, 하나의 사랑 OST21. https://www.youtube.com/watch?v=VPrNHaS28aQ22. 그대 내품에_유재하23. Paradise (Inst.)_더 맨 블랙_국민 여러분! OST 24. Lazy Violin_최인희, 오혜주_그녀의 사생활 OST25. 크라이슬러 - 사랑의 기쁨_Maxim Vengerov26. 깡 (Inst.)_비27. 도엽 Theme_윤수진_퀴즈왕 OST28. Spaceship, Move Slow!_Bellman29. 쇼팽_ 즉흥 환상곡_Balazs Szokolay30. You Are My Destiny_Paul Anka"
"zjHxkS8C8OA","늦게 귀가한 남편을 깡으로 혼내주었더니 반응이...ㅠ | 깡토피아","2020-05-17T01:40:43Z","UCsR0iZ-uQvN7g64RF2bYr6g","밍찌채널","27","20.20.05","결혼|신혼|부부|커플|장수커플","193921","3788","83","273","https://i.ytimg.com/vi/zjHxkS8C8OA/default.jpg","False","False","#깡 #1일1깡 #커플 #부부헌드레드 달러 빌! 헌드레드 달러 빌!"
"iK3kwZY6epY","자간을 물리치는 가은｜10화 하이라이트｜신비아파트 고스트볼 더블X : 6개의 예언｜투니버스","2020-05-15T01:00:10Z","UCoHsxU1eDWHom6D7Fce6kLA","신비아파트 공식 채널","1","20.20.05","신비아파트|신비아파트고스트볼X의탄생|고스트볼X의탄생|고스트볼X|신비아파트두번째이야기|고스트볼의비밀|신비아파트예고|신비아파트극장판|신비|금비|강림|최강림|하리|구하리|두리|리온|아이기스|퇴마|귀신|신비아파트귀신|투니버스|tooniverse|shinbi|thehauntedhouse|고스트볼더블X|예언|신비시즌3|신비아파트3|신비아파트 시즌3|자간|연금술사|가은과거|가은전생|박쥐|뱀파이어|황금박쥐|자간가은|가은자간|샤를리엔","877512","7460","602","1847","https://i.ytimg.com/vi/iK3kwZY6epY/default.jpg","False","False","신비아파트 고스트볼 더블X : 6개의 예언10화 하이라이트 : 자간을 물리치는 가은세피르 카드의 힘✨리온이의 공격도 잘 들어가지 않는 자간!자간을 막을 수 있는 건 가은이 뿐?!🔥신비아파트 고스트볼 더블X : 6개의 예언🔥매주 목요일 저녁 8시 투니버스 본방송!신비아파트 본방사수하고신비아파트 공식 앱에서 퀴즈쇼 참여하고 선물도 놓치지 말기🎁#신비아파트 #고스트볼더블X #자간"
"mPl1BV_xNGQ","[뜬금LIVE] 윤종신 - 거리에서 (성시경 5집 'The Ballads')","2020-05-18T09:04:41Z","UCRnoBo60_joBvIQCoAiNCqg","월간 윤종신","10","20.20.05","윤종신|월간윤종신|월간 윤종신|이방인프로젝트|LIVE|뜬끔LIVE|뜬끔라이브|윤종신라이브|윤종신발라드|뜬금라이브|뜬금LIVE|거리에서|성시경","47749","2381","25","284","https://i.ytimg.com/vi/mPl1BV_xNGQ/default.jpg","False","False","이방인이 보내온 뜬금 LIVE 월간 윤종신 2013년 2월 Repair 듣기 👉 https://youtu.be/WrZlS_86EPk니가 없는 거리에는 내가 할 일이 없어서마냥 걷다 걷다보면 추억을 가끔 마주치지떠오르는 너의 모습 내 살아나는 그리움 한번에참 잊기힘든 사람이란 걸 또 한번 느껴지는 하루어디쯤에 머무는지 또 어떻게 살아가는지걷다보면 누가 말해줄 것 같아이 거리가 익숙했던 우리 발걸음이 나란했던그리운 날들 오늘 밤 나를 찾아온다널 그리는 널 부르는 내 하루는애태워도 마주친 추억이 반가워날 부르는 목소리에 돌아보면텅 빈 거리 어느새 수 많은 니 모습만 가득해막다른 길 다다라서 낯익은 벽 기대보면가로등 속 환히 비춰지는 고백하는 내가 보여떠오르는 그 때 모습 내 살아나는 설레임 한번에참 잊기 힘든 순간이란 걸 또 한번 느껴지는 하루아직 나를 생각할지 또 그녀도 나를 찾을지걷다 보면 누가 말해줄 것 같아이 거리가 익숙했던 우리 발걸음이 나란했던그리운 날들 오늘 밤 나를 찾아온다널 그리는 널 부르는 내 하루는애태워도 마주친 추억이 반가워날 부르는 목소리에 돌아보면텅 빈 거리 어느새 수 많은 니 모습만 가득해부풀은 내 가슴이 밤 하늘에 외쳐본다이 거리는 널 기다린다고널 그리는 널 부르는 내 하루는애태워도 마주친 추억이 반가워날 부르는 목소리에 돌아보면텅 빈 거리 어느새 수 많은 니 모습만가득해막다른길 다다라서 낯익은 벽 기대보면가로등 속 환히 비춰지는 고백하는 내가보여 떠오르는 그때모습 내 살아나는 설레임한번에 참 잊기 힘든 순간이란 걸 또 한번느껴지는 하루 아직 나를 생각할지 또 그녀도나를 찾을지 걷다보면 누가 말해줄 것같아 이거리가 익숙했던 우리 발걸음이나란했던 그리운 날들 오늘밤 나를 찾아온다널 그리는 널 부르는 내 하루는 애태워도마주친 추억이 반가워 날 부르는 목소리에돌아보면 텅빈 거리 어느새 수 많은 니 모습만가득 부풀은 내 가슴이 밤 하늘에 외쳐본다 이거리는 널 기다린다고 널 그리는 널 부르는내 하루는 애태워도 마주친 추억이 반가워 날부르는 목소리에 돌아보며 텅빈거리 어느새 수많은 니 모습만 가득해--#거리에서 #월간윤종신 #이방인프로젝트 #NomadProject월간 윤종신 홈페이지 - http://yoonjongshin.com/윤종신 페이스북 - https://facebook.com/monthlyjs윤종신 인스타그램 - https://www.instagram.com/yoonjongshin/윤종신 트위터 - https://twitter.com/melodymonthly"
"GphjU1HkerI","신형 아반떼 CB7 시승기... 이런 얘기 안 하려고 그랬는데..","2020-05-18T13:17:02Z","UC_2u_PGUMI2vGYcJKqqJOTg","더끄","2","20.20.05","현대|기아|자동차|차튜버|리뷰|REVIEW|아반떼|아반떼CN7|쏘나타|그랜저|더뉴 그랜저|올뉴 아반떼|소형차|경차|세종시 나성동|현대자동차|개털|20대들이 타기 좋은차|30대들이 타기 좋은차|더끄랜저|더끄","56766","1386","48","737","https://i.ytimg.com/vi/GphjU1HkerI/default.jpg","False","False","#무근본 #차튜버 #지식은사치다차량협조: 세종시 나성동 현대자동차2020년 5월 18일 구독자: 58,800명"
"qU19E16H2Ls","[골프스윙]‘섹시아이콘’ 유현주의 시선을 뗄 수 없는 몸 풀기와 드라이버 샷","2020-05-17T21:15:00Z","UCIiFKiupmzTv4O9V0Tb-S-Q","와이드스포츠","17","20.20.05","장타왕|KPGA|KLPGA|LPGA|PGA|골프스윙|드라이버 멀리치기|아이언 샷|어프러치 샷|와이드스포츠|유현주|KLPGA TOUR|LPGA TOUR|PGA TOUR|코리안투어|아이언샷|드라이버스윙|골프","47544","181","24","34","https://i.ytimg.com/vi/qU19E16H2Ls/default.jpg","False","False","[와이드스포츠 윤영덕 기자]키 172cm의 유현주(26.골든블루)는 화려한 외모로 단숨에 여자골프 최고의 ‘섹시 아이콘’으로 급부상했다. 올해 첫 대회인 KLPGA 챔피언십에 출전한 유현주는 미국과 일본 골프매체에서도 뉴스로 다룰 만큼 관심이 뜨겁다. 또 대회 2라운드에서 6언더파 66타를 치고 상위권에 이름을 올리면서 실력 또한 검증 받았다. 이번 시간엔 KLPGA 챔피언십에 출전한 유현주의 시선을 뗄 수 없는 몸 풀기와 드라이버 샷을 감상해 보자."
"_sR8DBjrN9w","내일 개학이면 무조건 보세요.","2020-05-19T13:00:16Z","UCsLgKKiv8kDDGy1stC8BxVA","공부의신 강성태","27","20.20.05","강성태|공신|공부의신|공신닷컴|공부법|공부자극|수능|팩폭|팩트폭행|영어|영어공부법|강성태영문법|강성태영단어|ASMR|66일|공부습관|공부할때듣는|정시|수시|재수|시험|공부의욕|서울대|연세대|고려대|강성태영어독해|청킹|RSVP|강성태속독","38745","1312","20","508","https://i.ytimg.com/vi/_sR8DBjrN9w/default.jpg","False","False","내일 드디어 제대로 된 개학을 하게 됐습니다. 꼭 보세요!!-유튜브 관리자 S공신들의 공부비법을 모두 담은 시크릿 노하우!▶https://tinyurl.com/v8xht9g공부법은 물론 습관까지! 무료로 수강하세요. ▶ https://goo.gl/FGllCp조금만 읽어도 답을 예측하게 해주는 강성태 영어독해 강좌를 무료로 들어보세요▶https://tinyurl.com/s95jsto알고 계셨나요? 현재 대한민국 학생들이 가장 많이 보는 영단어는 강성태 영단어입니다. ▶ http://bitly.kr/apOpjj영문법 또한 1위입니다. ▶http://bitly.kr/YfmNeP"
"3730sUATYRc","[●민하 캠] 곰곰 케미♡ 김대명을 당황시킨 안은진의 청문회?! (feat.닮은꼴 찾기) #릴레이캠 #10탄 | 슬기로운 의사생활 Hospital Playlist EP.10","2020-05-18T02:55:45Z","UC9w-h_ciMmX64TcLRcb1xPg","tvN DRAMA","24","20.20.05","tvN|슬기로운의사생활|신원호|이우정|조정석|유연석|정경호|김대명|전미도|슬기로운감빵생활|응답하라","492135","10662","62","880","https://i.ytimg.com/vi/3730sUATYRc/default.jpg","False","False","#tvN #슬기로운의사생활 #2020목요스페셜 누군가는 태어나고 누군가는 삶을 끝내는 인생의 축소판이라 불리는 병원에서,평범한 듯 특별한 하루하루를 살아가는 사람들과눈빛만 봐도 알 수 있는 20년지기 친구들의 케미스토리를 담은 드라마매주 목요일 밤 9시 tvN 방송"
"h2NJdTGb-no","인간 복사기들의 성대모사 대결.. 레전드갱신 ㅋㅋㅋㅋㅋㅋㅋ","2020-05-17T02:00:14Z","UCTSaxXnhUcrhv984bVpDr6Q","투보","23","20.20.05","투보|최홍자|성대모사|롤|LOL|리그오브레전드|롤 성대모사|맹구|짱구|도라에몽|포켓몬스터","225146","5130","78","510","https://i.ytimg.com/vi/h2NJdTGb-no/default.jpg","False","False","우효~~~~ 이녀석 성대모사가 제법이잖아wwwwww----------------------------------------­­­-----------생방송 주소 ▶ https://www.twitch.tv/xos659 ◀인스타그램 ▶ https://www.instagram.com/yang_ju_hwan/ ◀진정한 컴퓨터는 스마트컴 ▶ http://www.smtcom.co.kr ◀비즈니스 메일 ▶ xos100@naver.com ◀----------------------------------------­­­-----------썸네일 - 미라주편집자 - 레븐----------------------------------------­­­-----------구독과 좋아요는 투보가 열심히 일하는데 일조합니다.#투보채널은 #유튜브커뮤니티 #가이드라인을준수합니다"
"R1kuD4mlzaQ","[아수라] 「정우성X곽도원」 검사 곽도원의 카리스마, 내가 그 위에 위입니다..","2020-05-18T09:26:51Z","UCgUTgi7Wa7l8AQ9HRe5CWTg","MOVIDIG 무비딕","1","20.20.05","영화|한국|국내|예고편|movie|무비딕|movidig|영상|trailer|CJ|korea|CJENM|영화 명장면|영화 명대사|영화 명연기|영화 하이라이트|영화소개|영화추천|영화리뷰|영화채널|국내영화|해외영화|영화배우|남자배우|여자배우|명장면|명대사|하이라이트|명연기|최신영화|개봉작|배우 연기|정우성|황정민|주지훈|곽도원|정만식|아수라|신세계|부당거래|검사|검찰|경찰|액션|범죄|불한당|프리즌|내부자들|강철비|곡성|김해곤|김원해","168066","588","35","152","https://i.ytimg.com/vi/R1kuD4mlzaQ/default.jpg","False","False","'아수라, (阿修羅, Asura : The City of Madness, 2016)'???: 눈.깔.어-----------------------------------------------------영화에 관심있는.. 💛영화를 사랑하는.. 🧡영화를 즐길 줄 아는.. 💖영화인들을 위한 채널 'MOVIDIG' 🎬 '좋아요&구독' 한 번씩 부탁드립니다~😎-----------------------------------------------------"
"RFPoA2LBgOE","선바 스트리밍 20200514 선바의 고민","2020-05-18T17:06:03Z","UCave0SyDDkDTMoqql8UlBqQ","선바 스트리밍 다시보기","22","20.20.05","선바|스트리밍|다시보기|풀 스트리밍","54877","1511","11","658","https://i.ytimg.com/vi/RFPoA2LBgOE/default.jpg","False","False",""
"Xs-ypzc5X48","윤미향 회장님 오늘 우리 방송 필수 시청! [라이브 EP73]","2020-05-18T03:44:44Z","UCXsbYbgwmk_zbTTdwCn_1Ig","엄튜브 /EOMTUBE","22","20.20.05","윤미향|최강욱|황희석|조국|정경심|이용수|정의연|위안부|위안부 피해자|정의연 회계|기부금|김경율|김복동|국고보조금|정의기억연대|정대협|이나영|양정숙|더불어민주당|미래통합당|청와대|미스터트롯|임영웅|영탁|이찬원|좌파|우파","39722","5089","324","227","https://i.ytimg.com/vi/Xs-ypzc5X48/default.jpg","False","False",""
